,whole_name,sex,ioc,id,hand,best_rank,best_rank_points,best_of_3_match,best_of_5_match,best_of_3_wins(%),best_of_5_wins(%),num_win_bye,num_win_wo_ret,num_win_def,num_wo_ret,num_def,m_16,w_16,m_17,w_17,m_18,w_18,m_19,w_19,m_20,w_20,m_21,w_21,tot_minutes,height,birthdate,sv1st_win%,df%,ace_perc,bpS_perc
4032,Thomas Laurent,M,FRA,145014.0,R,0,0,2,0,50,0,0,0,0,0,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,188.0,186.96,28/12/1997,66.66666666666666,4.516129032258064,7.1,72.22
4033,Paul Cayre,M,FRA,122520.0,U,1248,1248,2,0,50,0,0,0,0,0,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,175.0,186.96,03/05/1995,54.71698113207547,5.384615384615385,3.85,50.0
4034,Samuel Bensoussan,M,FRA,123827.0,U,415,452,5,0,40,0,0,1,0,0,0,-1,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1,400.0,186.96,23/11/1991,57.30994152046783,2.4734982332155475,3.18,45.71
4035,Shi Hong Zeng,M,CHN,144831.0,U,1165,1988,9,0,11,0,0,0,0,0,0,1,-1,3,-1,5,1,-1,-1,-1,-1,-1,-1,764.0,183.67,19/07/1997,58.333333333333336,5.172413793103448,3.45,60.26
4036,Ye Cong Mo,M,CHN,202168.0,U,789,791,5,0,40,0,0,0,0,0,0,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1,393.0,183.67,27/06/2000,64.70588235294117,2.054794520547945,4.11,40.0
4037,Priska Madelyn Nugroho,F,INA,221187.0,R,1264,1266,23,0,43,0,0,0,0,0,0,-1,-1,-1,-1,2,-1,-1,-1,4,3,17,7,2060.0726775586577,173.77,03/06/2003,11.26885536823425,0.3291729529556988,1.26,60.0
4038,Ya Yi Yang,F,TPE,222390.0,L,852,852,9,0,33,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,2,5,1,-1,-1,718.3370491772682,168.0,04/06/2004,47.80608634111818,5.396825396825397,2.04,54.1
4039,Erdenesuren Erdenebat,F,MGL,223131.0,U,0,0,3,0,33,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,186.0,173.77,24/03/1994,52.4390243902439,2.307692307692308,-1.0,20.0
4040,Hx Izabella Tan,F,SGP,221105.0,U,836,1274,21,0,19,0,0,0,0,0,0,-1,-1,-1,-1,2,-1,15,1,4,3,-1,-1,1128.5428779398694,173.77,04/12/1998,12.756662297946702,1.6520894071914478,1.53,47.37
4041,Jargal Altansarnai,F,MGL,223132.0,U,0,0,3,0,33,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,246.0,173.77,16/03/1994,57.971014492753625,4.500000000000001,-1.0,48.28
4042,Shaira Hope Rivera,F,PHI,223135.0,U,0,0,2,0,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,118.0,173.77,01/07/1999,66.10169491525424,7.526881720430108,5.38,53.85
4043,Anchisa Chanta,F,THA,223005.0,U,0,0,9,0,55,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,8,5,-1,-1,678.4474681137476,173.77,unknown,23.202614379084963,2.914389799635701,1.09,43.75
4044,Katrina Lai,F,GUM,223133.0,U,0,0,4,0,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,226.0,173.77,06/01/1996,57.77777777777777,3.076923076923077,2.56,62.5
4045,Nadine Del Carmen,F,GUM,223134.0,U,0,0,4,0,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,299.0,173.77,10/11/1998,55.172413793103445,5.303030303030303,0.38,44.44
4046,Agustina Rimoldi Godoy,F,ARG,220444.0,U,0,0,4,0,25,0,0,0,0,0,0,-1,-1,2,-1,2,1,-1,-1,-1,-1,-1,-1,349.2227686622355,170.0,14/10/1999,-1.0,-1.0,-1.0,-1.0
4047,Maria Florencia Urrutia,F,ARG,220447.0,U,0,0,5,0,20,0,0,0,0,0,0,-1,-1,1,-1,4,1,-1,-1,-1,-1,-1,-1,323.49056465554446,170.0,09/03/2001,-1.0,-1.0,-1.0,-1.0
4048,Kamilla Kokeladze,F,RUS,220515.0,R,1187,1216,17,0,23,0,0,0,0,0,0,-1,-1,3,-1,14,4,-1,-1,-1,-1,-1,-1,1562.3123861205274,176.2,18/07/2000,-1.0,-1.0,-1.0,-1.0
4049,Daianne Hayashida,F,PER,221332.0,U,0,0,5,0,40,0,0,0,0,0,0,-1,-1,-1,-1,2,1,2,1,1,-1,-1,-1,341.6460109230974,173.77,29/06/2003,10.0,2.1333333333333337,-1.0,41.67
4050,Julia Riera,F,ARG,220699.0,U,911,1241,67,0,58,0,0,0,0,0,0,-1,-1,2,-1,5,2,21,10,-1,-1,39,27,5054.142999173591,170.0,31/05/2002,-1.0,-1.0,-1.0,-1.0
4051,Solana Sierra,F,ARG,221333.0,U,1149,1197,23,0,56,0,0,0,0,0,0,-1,-1,-1,-1,3,1,8,5,8,4,4,3,1820.866593703388,170.0,18/06/2004,-1.0,-1.0,-1.0,-1.0
4052,Milagros Jaime,F,ARG,220802.0,U,0,0,4,0,25,0,0,0,0,0,0,-1,-1,2,-1,2,1,-1,-1,-1,-1,-1,-1,305.11041893647945,170.0,07/03/2000,-1.0,-1.0,-1.0,-1.0
4053,Chiara Desia Dabarno,F,ARG,221447.0,U,0,0,7,0,28,0,0,0,0,0,0,-1,-1,-1,-1,2,1,4,1,-1,-1,1,-1,477.4764784243803,170.0,06/03/2003,-1.0,-1.0,-1.0,-1.0
4054,Anastasia Kuprina,F,RUS,220585.0,U,0,0,18,0,27,0,0,1,0,0,0,-1,-1,1,-1,5,1,9,3,3,1,-1,-1,1234.3311717785489,176.2,18/12/1995,-1.0,-1.0,-1.0,-1.0
4055,Ivana Popovic,F,AUS,219940.0,U,355,1048,84,0,50,0,0,2,0,1,0,-1,-1,3,-1,9,3,52,31,18,8,2,-1,7132.2559196055745,170.86,23/09/2000,2.6369687660010235,0.4761904761904762,2.0,61.22
4056,Anastasia Berezov,F,AUS,221027.0,R,776,782,13,0,30,0,0,0,0,0,0,-1,-1,-1,-1,5,1,7,3,1,-1,-1,-1,1021.1214814373946,170.86,12/11/2003,-1.0,-1.0,-1.0,-1.0
4057,Alexandra Osborne,F,AUS,213541.0,U,631,857,91,0,50,0,0,1,0,1,0,-1,-1,-1,-1,2,1,54,29,-1,-1,35,16,7130.2848448853165,170.86,09/04/1995,-1.0,-1.0,-1.0,-1.0
4058,Bettina Pirker,F,AUT,203965.0,U,0,0,12,0,66,0,0,1,0,0,0,-1,-1,1,-1,4,3,7,5,-1,-1,-1,-1,760.5307224979817,165.0,01/05/1983,-1.0,-1.0,-1.0,-1.0
4059,Katja Milas,F,CRO,206224.0,R,1024,1069,13,0,46,0,0,2,0,0,0,-1,-1,-1,-1,13,6,-1,-1,-1,-1,-1,-1,977.8237522542595,180.0,29/06/1993,-1.0,-1.0,-1.0,-1.0
4060,Justina Mikulskyte,F,LTU,212303.0,U,383,1072,134,0,62,0,0,1,0,1,0,-1,-1,-1,-1,9,5,43,27,26,14,56,38,10859.814948068262,173.77,08/02/1996,-1.0,-1.0,-1.0,-1.0
4061,Marianne Argyrokastriti,F,GRE,221195.0,U,0,0,6,0,50,0,0,1,0,0,0,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,529.3481967090729,177.0,07/10/2001,-1.0,-1.0,-1.0,-1.0
4062,Sinja Kraus,F,AUT,221257.0,U,577,869,115,0,56,0,0,1,0,0,0,-1,-1,-1,-1,18,12,32,15,18,10,47,28,10204.127856423533,165.0,30/04/2002,0.5949656750572082,0.02635046113306983,-1.0,33.33
4063,Victoria Kalaitzis,F,BEL,221170.0,U,833,1085,54,0,48,0,0,1,0,1,0,-1,-1,-1,-1,11,5,32,18,9,3,2,-1,4207.831438851959,174.8,15/05/2000,-1.0,-1.0,-1.0,-1.0
4064,Diana Martynov,F,FRA,221157.0,U,1065,1136,99,0,46,0,0,2,0,3,0,-1,-1,-1,-1,9,4,44,20,12,6,34,16,7279.78010896772,173.36,26/04/2001,-1.0,-1.0,-1.0,-1.0
4065,Maria Titova,F,RUS,221119.0,R,1135,1200,47,0,44,0,0,2,0,0,0,-1,-1,-1,-1,22,9,23,11,2,1,-1,-1,3553.498251253245,176.2,26/09/2000,-1.0,-1.0,-1.0,-1.0
4066,Bojana Klincov,F,SUI,220769.0,U,804,1064,78,0,48,0,0,2,0,0,0,-1,-1,1,-1,18,9,39,24,5,1,15,4,6306.844079969185,171.33,28/06/2001,-1.0,-1.0,-1.0,-1.0
4067,Jana Kolodynska,F,BLR,221116.0,R,985,1331,29,0,51,0,0,0,0,0,0,-1,-1,-1,-1,4,2,8,4,4,1,13,8,2488.2644200900945,177.25,15/08/2003,-1.0,-1.0,-1.0,-1.0
4068,Ksenia Milevskaya,F,BLR,202381.0,R,0,0,2,0,50,0,0,0,0,0,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,187.4774863344633,177.25,14/08/1990,-1.0,-1.0,-1.0,-1.0
4069,Ana Paula Melilo,F,BRA,220366.0,U,0,0,3,0,33,0,0,0,0,0,0,-1,-1,1,-1,2,1,-1,-1,-1,-1,-1,-1,224.23777777259335,173.77,04/07/2000,-1.0,-1.0,-1.0,-1.0
4070,Maria Toma,F,ROU,215966.0,U,1202,1227,62,0,32,0,0,0,0,0,0,1,-1,5,-1,14,4,27,11,3,2,12,3,4445.144092114562,173.71,27/01/1999,-1.0,-1.0,-1.0,-1.0
4071,Nathalie Johansson,F,SWE,221048.0,U,0,0,9,0,11,0,0,0,0,0,0,-1,-1,-1,-1,3,1,5,-1,-1,-1,1,-1,624.924954448211,173.5,10/03/2002,-1.0,-1.0,-1.0,-1.0
4072,Darya Astakhova,F,RUS,221178.0,R,342,999,142,0,71,0,0,6,0,6,0,-1,-1,-1,-1,18,12,53,40,25,17,46,33,10691.939538266794,176.2,31/01/2002,-1.0,-1.0,-1.0,-1.0
4073,Marina Benito,F,ESP,216229.0,U,1191,1191,22,0,27,0,0,0,0,0,0,1,-1,1,-1,6,3,6,1,1,-1,7,2,1612.9621735912885,172.25,06/06/2000,-1.0,-1.0,-1.0,-1.0
4074,Simona Georgieva,F,BUL,220691.0,U,0,0,5,0,20,0,0,1,0,0,0,-1,-1,2,-1,2,1,-1,-1,1,-1,-1,-1,242.61792349165836,180.0,02/04/2002,-1.0,-1.0,-1.0,-1.0
4075,Sara Gvozdenovic,F,SRB,220085.0,U,0,0,42,0,35,0,0,0,0,0,0,-1,-1,-1,-1,7,3,19,7,12,5,4,-1,3115.236162596877,176.25,29/06/2000,-1.0,-1.0,-1.0,-1.0
4076,Oana Smaranda Corneanu,F,ROU,220555.0,U,1167,1219,44,0,47,0,0,1,0,0,0,-1,-1,2,-1,7,4,19,9,5,3,11,5,3407.2717060433456,173.71,26/06/2001,-1.0,-1.0,-1.0,-1.0
4077,Lyuboslava Peruhova,F,BUL,213618.0,U,0,0,21,0,23,0,0,0,0,0,0,1,-1,-1,-1,6,2,14,3,-1,-1,-1,-1,1348.2880752367523,180.0,24/01/1994,-1.0,-1.0,-1.0,-1.0
4078,Cveti Iotova,F,BUL,221366.0,U,0,0,12,0,33,0,0,0,0,0,0,-1,-1,-1,-1,6,2,4,2,2,-1,-1,-1,800.9670430799248,180.0,09/06/2000,-1.0,-1.0,-1.0,-1.0
4079,Polina Akimova,F,RUS,220899.0,U,0,0,5,0,40,0,0,0,0,0,0,-1,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,316.13850636791847,176.2,09/06/2001,-1.0,-1.0,-1.0,-1.0
4080,Tara Malik,F,USA,221127.0,U,0,0,23,0,47,0,0,0,0,1,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,21,10,1759.1887188011879,173.18,06/10/2002,-1.0,-1.0,-1.0,-1.0
4081,Layne Sleeth,F,CAN,216357.0,U,578,1234,37,0,40,0,0,0,0,3,1,1,-1,2,-1,9,3,21,11,-1,-1,4,1,2667.067808070021,172.75,24/08/2001,3.8635951387629235,0.11261261261261261,0.46,54.05
4082,Leena Bennetto,F,CAN,221130.0,U,0,0,2,0,50,0,0,0,0,0,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,121.30896174582918,172.75,06/07/2003,-1.0,-1.0,-1.0,-1.0
4083,Maegan Manasse,F,USA,214849.0,U,327,868,63,0,50,0,0,2,0,1,0,-1,-1,-1,-1,18,11,34,15,10,6,1,-1,5095.548548717405,173.18,16/04/1995,3.80191996958464,0.23203079681485,3.32,47.73
4084,Pamela Montez,F,USA,205499.0,R,484,1210,72,0,52,0,0,3,0,0,0,-1,-1,-1,-1,19,10,44,23,9,5,-1,-1,5832.189690151865,173.18,04/01/1991,0.6313131313131313,0.09107468123861566,1.64,50.0
4085,Ariana Arseneault,F,CAN,220502.0,U,737,794,30,0,43,0,0,0,0,0,0,-1,-1,-1,-1,4,1,19,9,2,1,5,2,2320.9891680817545,172.75,15/06/2002,1.9259259259259258,0.046948356807511735,4.23,72.73
4086,Jada Bui,F,CAN,221185.0,U,754,988,15,0,46,0,0,0,0,0,0,-1,-1,-1,-1,4,1,11,6,-1,-1,-1,-1,1273.0334425954138,172.75,14/02/2002,3.75,0.48484848484848486,3.64,37.5
4087,Fernanda Labrana,F,CHI,219625.0,R,948,1299,33,0,48,0,0,1,0,0,0,-1,-1,-1,-1,6,3,15,6,-1,-1,12,7,2712.0948875913773,173.77,15/03/1999,-1.0,-1.0,-1.0,-1.0
4088,Sofia Smagina,F,RUS,213792.0,U,0,0,5,0,20,0,0,0,0,0,0,-1,-1,-1,-1,3,1,2,-1,-1,-1,-1,-1,374.9549726689266,176.2,17/01/1997,-1.0,-1.0,-1.0,-1.0
4089,Zheng Hua Xiao,F,CHN,221110.0,U,0,0,23,0,47,0,0,1,0,0,0,-1,-1,-1,-1,2,1,21,10,-1,-1,-1,-1,1641.963096470482,174.8,05/09/2002,-1.0,-1.0,-1.0,-1.0
4090,Emily Bi,F,USA,221297.0,U,0,0,3,0,33,0,0,0,0,0,0,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,165.42131147158528,173.18,11/04/2003,-1.0,-1.0,-1.0,-1.0
4091,Ya Yun Pai,F,TPE,214588.0,U,0,0,13,0,38,0,0,0,0,0,0,1,-1,-1,-1,9,5,3,-1,-1,-1,-1,-1,1061.9651122906482,168.0,18/10/1999,-1.0,-1.0,-1.0,-1.0
4092,Yu Yang Jin,F,CHN,221299.0,U,0,0,9,0,33,0,0,0,0,0,0,-1,-1,-1,-1,2,1,7,2,-1,-1,-1,-1,653.1112567847836,174.8,15/06/2003,-1.0,-1.0,-1.0,-1.0
4093,Jiayun Zhu,F,CHN,221301.0,U,0,0,21,0,38,0,0,0,0,1,0,-1,-1,-1,-1,4,1,16,7,1,-1,-1,-1,1355.6401335243781,174.8,07/07/2001,-1.0,-1.0,-1.0,-1.0
4094,Yuping Wang,F,CHN,221303.0,U,0,0,13,0,30,0,0,1,0,0,0,-1,-1,-1,-1,2,1,11,3,-1,-1,-1,-1,1006.824675133453,174.8,24/12/1998,-1.0,-1.0,-1.0,-1.0
4095,Eun Se Jang,F,KOR,215410.0,U,1243,1259,47,0,31,0,0,0,0,1,0,1,-1,2,-1,6,3,36,12,2,-1,-1,-1,3231.7014934894523,173.77,29/01/2000,0.9361702127659575,0.16797312430011196,-1.0,-1.0
4096,Yi Liu,U,CHN,203917.0,U,0,0,14,0,14,0,0,0,0,0,0,-1,-1,-1,-1,3,1,11,1,-1,-1,-1,-1,980.2778505841411,174.8,16/03/1975,-1.0,-1.0,-1.0,-1.0
4097,Hongding Dong,F,CHN,221305.0,U,0,0,12,0,16,0,0,0,0,0,0,-1,-1,-1,-1,4,1,8,1,-1,-1,-1,-1,840.9960533905573,174.8,19/01/1999,-1.0,-1.0,-1.0,-1.0
4098,Ai Kamiyoshihara,F,JPN,211720.0,U,0,0,5,0,20,0,0,0,0,1,0,1,-1,1,-1,3,1,-1,-1,-1,-1,-1,-1,294.0823315050405,165.6,07/11/1991,-1.0,-1.0,-1.0,-1.0
4099,Chloe Isabella Tsang,F,AUS,221300.0,U,0,0,15,0,26,0,0,0,0,0,0,-1,-1,-1,-1,5,1,10,3,-1,-1,-1,-1,1068.0952397643428,170.86,31/01/2003,-1.0,-1.0,-1.0,-1.0
4100,Jessica Plazas,F,COL,216151.0,U,826,1032,62,0,33,0,0,1,0,0,0,1,-1,3,-1,9,4,28,12,4,-1,17,5,4643.799574872857,162.0,29/03/2002,3.5916195543731293,0.5213424568263278,1.52,54.55
4101,Raphaelle Lacasse,F,CAN,221165.0,R,744,1075,76,0,48,0,0,0,0,2,0,-1,-1,-1,-1,14,7,37,19,-1,-1,25,11,6056.780449091278,172.75,17/08/2000,0.4605263157894736,0.12531328320802004,9.52,-1.0
4102,Isabella Bolivar Garces,F,COL,221429.0,U,0,0,6,0,50,0,0,0,0,0,0,-1,-1,-1,-1,2,1,4,2,-1,-1,-1,-1,606.544808729146,162.0,14/02/2002,-1.0,-1.0,-1.0,-1.0
4103,Audrey Ann Blakely,F,USA,221416.0,L,0,0,22,0,36,0,0,0,0,0,0,-1,-1,-1,-1,5,3,17,5,-1,-1,-1,-1,1840.4686702363845,173.18,19/12/1994,-1.0,-1.0,-1.0,-1.0
4104,Arantxa Sanchez,F,COL,211457.0,L,1267,1269,30,0,10,0,0,0,0,4,0,6,-1,6,-1,5,1,13,2,-1,-1,-1,-1,1797.57825132456,162.0,07/04/1994,-1.0,-1.0,-1.0,-1.0
4105,Nikita Uberoi,F,USA,215847.0,R,832,1203,56,0,23,0,0,1,0,0,0,2,-1,2,-1,8,3,37,10,7,-1,-1,-1,3722.538494126571,173.18,21/10/1993,0.6613756613756614,0.18221574344023325,-1.0,53.85
4106,Gabriela Macias,F,COL,220820.0,U,0,0,11,0,36,0,0,0,0,0,0,-1,-1,1,-1,3,1,5,3,-1,-1,2,-1,952.0915482475684,162.0,22/04/2002,-1.0,-1.0,-1.0,-1.0
4107,Mariana Carvajal,F,COL,220819.0,U,0,0,12,0,25,0,0,0,0,0,0,-1,-1,1,-1,5,3,6,-1,-1,-1,-1,-1,819.7544990703003,162.0,23/02/2002,-1.0,-1.0,-1.0,-1.0
4108,Paula Andrea Coronado,F,COL,220168.0,U,0,0,5,0,20,0,0,0,0,0,0,-1,-1,1,-1,3,1,-1,-1,-1,-1,1,-1,283.05424407360147,162.0,25/08/2000,-1.0,-1.0,-1.0,-1.0
4109,Antonia Samudio,F,COL,221501.0,R,955,1231,45,0,31,0,0,0,0,0,0,-1,-1,-1,-1,2,1,18,8,5,1,20,4,3504.3728232064072,162.0,31/03/2001,2.685185185185185,0.9968847352024922,1.87,60.87
4110,Crissdaihanna Echavarria Laverde,F,COL,221503.0,U,0,0,2,0,50,0,0,1,0,0,0,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,95.57675773913815,162.0,05/07/2001,-1.0,-1.0,-1.0,-1.0
4111,Maribella Zamarripa,F,USA,221441.0,U,0,0,20,0,45,0,0,0,0,0,0,-1,-1,-1,-1,2,1,14,7,1,-1,3,1,1374.020279243443,173.18,17/08/2002,-1.0,-1.0,-1.0,-1.0
4112,Allura Zamarripa,F,USA,221440.0,U,903,1372,29,0,48,0,0,1,0,0,0,-1,-1,-1,-1,8,7,11,6,3,-1,7,1,2355.5200606415156,173.18,17/08/2002,-1.0,-1.0,-1.0,-1.0
4113,Hailey Wilcox,F,USA,221091.0,U,0,0,16,0,43,0,0,0,0,1,0,-1,-1,-1,-1,5,2,11,5,-1,-1,-1,-1,1120.7815785916562,173.18,23/12/1999,-1.0,-1.0,-1.0,-1.0
4114,Gabriela Giraldo,F,COL,221506.0,U,0,0,6,0,33,0,0,0,0,0,0,-1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,466.85570126425176,162.0,30/03/2002,-1.0,-1.0,-1.0,-1.0
4115,Maria Juliana Parra Romero,F,COL,221431.0,U,0,0,19,0,57,0,0,1,0,0,0,-1,-1,-1,-1,5,3,6,3,-1,-1,8,5,1495.7365512605827,162.0,08/10/2002,-1.0,-1.0,-1.0,-1.0
4116,Nikola Breckova,F,CZE,216073.0,U,820,1237,99,0,49,0,0,3,0,1,0,-1,-1,1,-1,13,5,50,27,17,9,18,8,7741.727613572208,175.79,19/07/2001,-1.0,-1.0,-1.0,-1.0
4117,Nika Radisic,F,SLO,220713.0,R,479,1056,137,0,54,0,0,2,0,5,0,-1,-1,1,-1,33,20,55,34,22,10,26,11,10620.732616563218,173.33,19/03/2000,0.3483742534837425,0.037114932574539156,-1.0,50.0
4118,Noa Krznaric,F,CRO,220431.0,L,0,0,17,0,35,0,0,1,0,0,0,-1,-1,1,-1,7,3,-1,-1,3,2,6,1,1318.8798420862481,180.0,18/04/2003,-1.0,-1.0,-1.0,-1.0
4119,Alexandra Silna,F,CZE,220460.0,R,1229,1229,11,0,36,0,0,0,0,1,0,-1,-1,1,-1,7,3,3,1,-1,-1,-1,-1,811.9951305113636,175.79,15/01/2002,-1.0,-1.0,-1.0,-1.0
4120,Martina Pradova,F,CZE,202654.0,R,813,1240,74,0,27,0,0,0,0,2,0,14,-1,2,-1,9,3,33,14,9,2,7,1,5485.867650084955,175.79,31/01/1991,-1.0,-1.0,-1.0,-1.0
4121,Kristyna Lavickova,F,CZE,220434.0,U,1044,1046,19,0,42,0,0,0,0,0,0,-1,-1,2,-1,2,1,5,2,4,1,6,4,1536.5408621197034,175.79,28/01/2002,2.807017543859649,0.4048582995951417,-1.0,28.57
4122,Radka Buzkova,F,CZE,214895.0,R,0,0,8,0,12,0,0,0,0,0,0,3,-1,1,-1,4,1,-1,-1,-1,-1,-1,-1,632.2770127358369,175.79,03/03/2000,-1.0,-1.0,-1.0,-1.0
4123,Barbora Pokorna,F,CZE,221136.0,U,0,0,22,0,36,0,0,0,0,0,0,-1,-1,-1,-1,3,1,13,4,-1,-1,6,3,1567.627893051601,175.79,14/11/2001,-1.0,-1.0,-1.0,-1.0
4124,Nikola Novotna,F,CZE,216187.0,U,0,0,20,0,40,0,0,0,0,0,0,2,-1,-1,-1,2,1,9,5,-1,-1,7,2,1562.322622822546,175.79,06/11/1998,-1.0,-1.0,-1.0,-1.0
4125,Karolina Vlckova,F,CZE,220689.0,U,0,0,42,0,30,0,0,0,0,1,0,-1,-1,3,-1,6,1,29,10,4,2,-1,-1,3135.663096374513,175.79,23/10/2000,-1.0,-1.0,-1.0,-1.0
4126,Petra Sedlackova,F,CZE,220690.0,U,0,0,22,0,36,0,0,1,0,0,0,-1,-1,1,-1,3,1,14,7,2,-1,2,-1,1626.8516696239194,175.79,07/08/2001,-1.0,-1.0,-1.0,-1.0
4127,Ange Oby Kajuru,F,JPN,216320.0,U,673,1216,73,0,52,0,0,2,0,0,0,2,-1,3,-1,8,1,49,32,11,5,-1,-1,5424.597085454063,165.6,31/01/2002,-1.0,-1.0,-1.0,-1.0
4128,Timea Jaruskova,F,SVK,214750.0,U,762,1009,115,0,51,0,0,2,0,1,0,4,-1,3,-1,35,21,30,14,11,5,32,19,9279.122416228667,172.5,17/05/1996,-1.0,-1.0,-1.0,-1.0
4129,Adela Jarosova,F,CZE,213939.0,R,0,0,8,0,37,0,0,0,0,0,0,-1,-1,-1,-1,4,2,4,1,-1,-1,-1,-1,690.6861687655346,175.79,16/11/1994,-1.0,-1.0,-1.0,-1.0
4130,Darja Vidmanova,F,CZE,221307.0,R,736,1236,71,0,52,0,0,0,0,0,0,-1,-1,-1,-1,4,1,10,5,16,7,41,24,5626.712203817401,175.79,14/01/2003,0.817810086324398,0.05314908317831517,-1.0,42.86
4131,Denisa Pospisilova,F,CZE,216224.0,U,0,0,9,0,11,0,0,0,0,0,0,1,-1,1,-1,4,1,3,-1,-1,-1,-1,-1,716.4183727722257,175.79,09/06/1999,-1.0,-1.0,-1.0,-1.0
4132,Sariaka Veronika Rachelle Radilofe,F,FRA,221491.0,R,0,0,11,0,45,0,0,1,0,0,0,-1,-1,-1,-1,4,2,7,3,-1,-1,-1,-1,705.7975956120971,173.36,17/04/2000,-1.0,-1.0,-1.0,-1.0
4133,Celestine Avomo Ella,F,GAB,220683.0,U,1124,1137,29,0,41,0,0,1,0,0,0,-1,-1,1,-1,3,1,25,11,-1,-1,-1,-1,1863.746775913194,173.77,28/07/2000,-1.0,-1.0,-1.0,-1.0
4134,Amelia Stuart,F,GBR,215022.0,U,0,0,21,0,4,0,0,0,0,1,0,-1,-1,1,-1,7,1,13,-1,-1,-1,-1,-1,1351.5567941092552,177.71,19/03/1995,-1.0,-1.0,-1.0,-1.0
4135,Aisha Niyonkuru,F,BDI,221493.0,U,0,0,4,0,50,0,0,0,0,0,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,301.4343897926665,173.77,25/04/2002,-1.0,-1.0,-1.0,-1.0
4136,Doroteja Joksovic,F,SRB,221435.0,R,1158,1382,57,0,47,0,0,1,0,1,0,-1,-1,-1,-1,6,2,37,20,4,2,10,3,4100.411973138762,176.25,26/06/2000,-1.0,-1.0,-1.0,-1.0
4137,Manuella Maria Lisa Nyonda,F,GAB,221494.0,U,0,0,5,0,20,0,0,1,0,0,0,-1,-1,-1,-1,3,1,2,-1,-1,-1,-1,-1,264.6740983545364,173.77,03/01/2000,-1.0,-1.0,-1.0,-1.0
4138,Elena Gemovic,F,SRB,221108.0,U,1227,1433,53,0,33,0,0,1,0,4,0,-1,-1,-1,-1,7,2,30,11,3,-1,13,5,3677.6686216002663,176.25,21/07/2000,-1.0,-1.0,-1.0,-1.0
4139,Darya Lebesheva,F,BLR,205920.0,R,0,0,24,0,29,0,0,0,0,5,0,-1,-1,-1,-1,4,1,11,3,5,2,4,1,1564.7664844504088,177.25,09/04/1995,-1.0,-1.0,-1.0,-1.0
4140,Katsiaryna Skachkova,F,BLR,219995.0,R,968,1300,77,0,40,0,0,1,0,0,0,-1,-1,1,-1,15,6,36,13,7,3,18,9,6215.768208618499,177.25,22/04/1998,-1.0,-1.0,-1.0,-1.0
4141,Patricia Boentgen,F,GER,213935.0,U,0,0,21,0,19,0,0,0,0,0,0,-1,-1,3,-1,9,2,9,2,-1,-1,-1,-1,1341.750637491747,176.5,24/10/1997,-1.0,-1.0,-1.0,-1.0
4142,Destinee Martins,F,GBR,221495.0,U,0,0,25,0,60,0,0,0,0,1,0,-1,-1,-1,-1,3,2,15,9,7,4,-1,-1,1968.3150697272185,177.71,15/04/2001,-1.0,-1.0,-1.0,-1.0
4143,Likhitha Kalava,F,IND,221329.0,R,1237,1358,25,0,28,0,0,1,0,0,0,-1,-1,-1,-1,8,2,13,5,2,-1,2,-1,1771.0314267752478,173.77,24/07/2003,-1.0,-1.0,-1.0,-1.0
4144,Ariana Chan Baratau,F,ECU,219580.0,U,0,0,4,0,25,0,0,1,0,0,0,-1,-1,2,-1,2,1,-1,-1,-1,-1,-1,-1,227.91380691640637,173.77,13/06/2000,-1.0,-1.0,-1.0,-1.0
4145,Priyanka Shah,F,USA,221239.0,U,0,0,7,0,57,0,0,0,0,0,0,-1,-1,-1,-1,7,4,-1,-1,-1,-1,-1,-1,562.4324590033899,173.18,16/01/1996,-1.0,-1.0,-1.0,-1.0
4146,Amber Washington,F,USA,221241.0,R,1130,1208,45,0,33,0,0,1,0,2,0,-1,-1,-1,-1,6,2,39,13,-1,-1,-1,-1,3590.2585426913756,173.18,06/07/1994,-1.0,-1.0,-1.0,-1.0
